session__code,participant__code,participant_id,page,element,timestamp
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/65/-5,recipient-option-518,1529967863434.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/65/-5,message-list-dropdown,1529967864505.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/65/-5,message-option-0,1529967864902.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/65/-5,send-message-button,1529967865330.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/65/-5,btn-discuss-next,1529967867214.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/65/-5,btn-discuss-continue,1529967868658.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Decide/67/-5,id_participate_2,1529967874123.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Decide/67/-5,btn-decide-next,1529967874879.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/72/-6,recipient-dropdown,1529967883647.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/72/-6,recipient-option-532,1529967884560.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/72/-6,message-list-dropdown,1529967885540.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/72/-6,message-option-0,1529967885928.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/72/-6,send-message-button,1529967886484.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/72/-6,btn-discuss-next,1529967892901.0
jn13hsme,2but2iwa,3,/p/2but2iwa/main/Discuss/72/-6,btn-discuss-continue,1529967894927.0
5gk88oed,bqzoy2g9,4,/p/bqzoy2g9/practice/Decide/15/-1,id_participate_1,1529967946176.0
5gk88oed,bqzoy2g9,4,/p/bqzoy2g9/practice/Decide/15/-1,btn-decide-next,1529967947772.0
5gk88oed,bqzoy2g9,4,/p/bqzoy2g9/practice/Decide/23/-2,id_participate_1,1529967957244.0
5gk88oed,bqzoy2g9,4,/p/bqzoy2g9/practice/Decide/23/-2,btn-decide-next,1529967958750.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Discuss/13/-1,recipient-dropdown,1529968020604.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Discuss/13/-1,recipient-option-63,1529968021246.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Discuss/13/-1,message-list-dropdown,1529968022008.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Discuss/13/-1,message-option-0,1529968022394.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Discuss/13/-1,send-message-button,1529968022727.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Discuss/13/-1,btn-discuss-next,1529968023833.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Discuss/13/-1,btn-discuss-continue,1529968025322.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Decide/15/-1,id_participate_1,1529968031762.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/practice/Decide/15/-1,btn-decide-next,1529968032450.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,btn-discuss-next,1529968043668.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,btn-discuss-edit,1529968046231.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,btn-discuss-next,1529968048977.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,btn-discuss-edit,1529968050212.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,recipient-option-909,1529968055339.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,message-list-dropdown,1529968055903.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,message-option-0,1529968056176.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,send-message-button,1529968056546.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,btn-discuss-next,1529968057812.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/37/-1,btn-discuss-continue,1529968059106.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Decide/39/-1,id_participate_1,1529968062545.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Decide/39/-1,btn-decide-next,1529968063588.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/44/-2,recipient-dropdown,1529968068539.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/44/-2,recipient-option-924,1529968070543.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/44/-2,message-list-dropdown,1529968072384.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/44/-2,message-option-0,1529968072723.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/44/-2,send-message-button,1529968073082.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/44/-2,btn-discuss-next,1529968075414.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/44/-2,btn-discuss-continue,1529968076625.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Decide/46/-2,id_participate_1,1529968079356.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Decide/46/-2,btn-decide-next,1529968080621.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,recipient-dropdown,1529968086243.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,send-message-button,1529968086630.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,message-list-dropdown,1529968087518.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,message-option-0,1529968087844.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,recipient-dropdown,1529968088354.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,recipient-option-all,1529968088679.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,message-list-dropdown,1529968089287.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,send-message-button,1529968089688.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,btn-discuss-next,1529968092158.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Discuss/51/-3,btn-discuss-continue,1529968093582.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Decide/53/-3,id_participate_1,1529968097903.0
fyzongth,2nrqev3b,5,/p/2nrqev3b/main/Decide/53/-3,btn-decide-next,1529968099336.0
903hl5py,drbd81tr,30,/p/drbd81tr/instructions/TourDiscuss/7/-1,player-button2,1530475591563.0
903hl5py,drbd81tr,30,/p/drbd81tr/instructions/TourDiscuss/7/-1,player-button3,1530475593667.0
903hl5py,drbd81tr,30,/p/drbd81tr/instructions/TourDiscuss/7/-1,player-button4,1530475595095.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,playerDiv,1530478347719.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,playerDiv,1530478383066.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,playerDiv,1530478385723.0
hpjez973,umercewu,35,/p/umercewu/instructions/TourDiscuss/7/-1,player-button2,1530480233604.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,player-button515,1530480263428.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,player-button514,1530480267457.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,player-button513,1530480268931.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,player-button512,1530480270312.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,player-button515,1530480271828.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,message-list-dropdown,1530482207055.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,recipient-dropdown,1530482209747.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,recipient-option-2,1530482214194.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,message-list-dropdown,1530482215890.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,message-option-1,1530482218753.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,recipient-dropdown,1530482275368.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,recipient-option-no-send,1530482278862.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,recipient-dropdown,1530482285046.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,recipient-option-515,1530482287354.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,message-list-dropdown,1530482288200.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,recipient-dropdown,1530482289894.0
hpjez973,umercewu,35,/p/umercewu/practice/Discuss/13/-1,recipient-option-no-send,1530482291176.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDiscuss/7/-1,recipient-dropdown,1530482293922.0
dhlvnkk5,h6rho066,34,/p/h6rho066/instructions/TourDiscuss/7/-1,recipient-dropdown,1530482979315.0
dhlvnkk5,h6rho066,34,/p/h6rho066/instructions/TourDiscuss/7/-1,recipient-option-3,1530482980123.0
dhlvnkk5,h6rho066,34,/p/h6rho066/instructions/TourDiscuss/7/-1,message-list-dropdown,1530482981471.0
dhlvnkk5,h6rho066,34,/p/h6rho066/instructions/TourDiscuss/7/-1,message-option-1,1530482982091.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDecide/8/-1,player-button2,1530485814609.0
y35m0su6,43lal42p,33,/p/43lal42p/instructions/TourDecide/8/-1,player-button3,1530485815817.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,player-button500,1530487216551.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,player-button499,1530487217899.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,tour-nav,1530487440527.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,tour-nav,1530487470145.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,player-button485,1530488013574.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,recipient-dropdown,1530488030324.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,recipient-option-no-send,1530488031524.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,send-message-button,1530488033057.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,recipient-dropdown,1530488045528.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,recipient-option-all,1530488046644.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,message-list-dropdown,1530488047622.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,message-option-0,1530488048251.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,send-message-button,1530488049343.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,recipient-dropdown,1530488054961.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,btn-discuss-next,1530488152386.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Discuss/13/-1,btn-discuss-continue,1530488154411.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Decide/15/-1,player-button485,1530488173169.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Decide/15/-1,id_participate_1,1530488279992.0
y35m0su6,43lal42p,33,/p/43lal42p/practice/Decide/15/-1,btn-decide-next,1530488282087.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,recipient-dropdown,1530488552752.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,recipient-option-all,1530488553638.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,message-list-dropdown,1530488554365.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,message-option-0,1530488554901.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,send-message-button,1530488557260.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,btn-discuss-next,1530488559572.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/13/-1,btn-discuss-continue,1530488567648.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Decide/15/-1,id_participate_2,1530488571596.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Decide/15/-1,btn-decide-next,1530488572192.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/21/-2,recipient-dropdown,1530488719368.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/21/-2,recipient-option-all,1530488719988.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/21/-2,message-list-dropdown,1530488720716.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/21/-2,message-option-1,1530488721267.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/21/-2,btn-discuss-next,1530488722477.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/21/-2,btn-discuss-continue,1530488724138.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Decide/23/-2,id_participate_2,1530488728541.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Decide/23/-2,btn-decide-next,1530488729082.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/29/-3,recipient-dropdown,1530488745905.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/29/-3,recipient-option-all,1530488746714.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/29/-3,message-list-dropdown,1530488747598.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/29/-3,message-option-1,1530488748157.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/29/-3,send-message-button,1530488748927.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/29/-3,btn-discuss-next,1530488750325.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Discuss/29/-3,btn-discuss-continue,1530488751821.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Decide/31/-3,id_participate_1,1530488754788.0
dhlvnkk5,h6rho066,34,/p/h6rho066/practice/Decide/31/-3,btn-decide-next,1530488755712.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/37/-1,recipient-dropdown,1530489132664.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/37/-1,recipient-option-all,1530489134164.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/37/-1,message-list-dropdown,1530489136018.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/37/-1,message-option-1,1530489136797.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/37/-1,send-message-button,1530489137475.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/37/-1,btn-discuss-next,1530489139702.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/37/-1,btn-discuss-continue,1530489142414.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Decide/39/-1,id_participate_2,1530489148435.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Decide/39/-1,btn-decide-next,1530489149087.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/44/-2,recipient-dropdown,1530489277171.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/44/-2,recipient-option-7450,1530489278325.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/44/-2,message-list-dropdown,1530489280785.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/44/-2,message-option-0,1530489281658.0
dhlvnkk5,h6rho066,34,/p/h6rho066/main/Discuss/44/-2,send-message-button,1530489282654.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/instructions/TourDiscuss/7/-1,recipient-dropdown,1530493195656.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/instructions/TourDiscuss/7/-1,recipient-option-all,1530493196449.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/instructions/TourDiscuss/7/-1,message-list-dropdown,1530493197231.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/instructions/TourDiscuss/7/-1,message-option-1,1530493197991.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/instructions/TourDecide/8/-1,player-button2,1530493315684.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,player-button575,1530493428836.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,player-button574,1530493430239.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,player-button573,1530493435120.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,player-button572,1530493438466.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,player-button575,1530493455565.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,recipient-dropdown,1530493617069.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,recipient-option-all,1530493617939.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,recipient-dropdown,1530493619296.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,recipient-option-575,1530493619941.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,message-list-dropdown,1530493621647.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,message-option-0,1530493622316.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,send-message-button,1530493623049.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,btn-discuss-next,1530493717475.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/13/-1,btn-discuss-continue,1530494136716.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button575,1530494154789.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button574,1530494158340.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button573,1530494160678.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button572,1530494161984.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,playerDiv,1530494163864.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button572,1530494184431.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button573,1530494187145.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button574,1530494188455.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button575,1530494189765.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,playerDiv,1530494197336.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button575,1530494208180.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button574,1530494211012.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button573,1530494213548.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button575,1530494214425.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,playerDiv,1530494216724.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,player-button575,1530496240154.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,id_participate_2,1530496259398.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/15/-1,btn-decide-next,1530496260160.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/21/-2,player-button576,1530496273151.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/21/-2,player-button579,1530496274043.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/21/-2,recipient-dropdown,1530496287121.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/21/-2,recipient-option-no-send,1530496288254.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/21/-2,send-message-button,1530496289695.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/21/-2,btn-discuss-next,1530496291317.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Discuss/21/-2,btn-discuss-continue,1530496293854.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/23/-2,id_participate_2,1530496297638.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/practice/Decide/23/-2,btn-decide-next,1530496298136.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/main/Discuss/37/-1,recipient-dropdown,1530496321817.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/main/Discuss/37/-1,recipient-option-8560,1530496322792.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/main/Discuss/37/-1,message-list-dropdown,1530496323851.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/main/Discuss/37/-1,message-option-0,1530496324360.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/main/Discuss/37/-1,send-message-button,1530496324916.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/main/Discuss/37/-1,player-button8559,1530496326877.0
vll4g1ou,sg093zq3,39,/p/sg093zq3/main/Discuss/37/-1,player-button8560,1530496327796.0
8mwkqmpt,kyj3zxrj,40,/p/kyj3zxrj/welcome_consent/ConsentPage/2/-1,btn-discuss-next,1530569247168.0
8mwkqmpt,kyj3zxrj,40,/p/kyj3zxrj/welcome_consent/ConsentPage/2/-1,btn-discuss-continue,1530569249086.0
8mwkqmpt,kyj3zxrj,40,/p/kyj3zxrj/practice/Discuss/13/-1,recipient-dropdown,1530569407122.0
8mwkqmpt,kyj3zxrj,40,/p/kyj3zxrj/practice/Discuss/13/-1,recipient-option-590,1530569411495.0
8mwkqmpt,kyj3zxrj,40,/p/kyj3zxrj/practice/Discuss/13/-1,message-list-dropdown,1530569412421.0
8mwkqmpt,kyj3zxrj,40,/p/kyj3zxrj/practice/Discuss/13/-1,message-option-0,1530569412844.0
